79
117,120
118,124
15,19
17,187
187,54
201,197
89,90
120,121
124,123
311,312
312,313
313,314
45,47
44,47
43,46
363,206
74,75
76,75
75,209
158,120
214,215
255,265
164,165
148,149
149,355
215,50
119,117
130,118
275,276
276,277
173,171
177,172
171,174
270,174
172,270
174,175
175,338
175,344
344,335
344,336
335,337
336,337
337,343
375,343
343,338
290,347
290,348
347,336
18,191
18,192
18,193
18,194
18,195
314,324
196,65
196,63
196,66
196,64
196,62
196,61
206,60
206,332
50,60
50,332
121,328
121,329
121,330
121,331
123,328
123,329
123,330
123,331
122,121
33,34
33,35
92,90
11,13
12,13
13,17
91
11,LTA
12,TNFSF14
13,TNFRSF14
15,PILRB
17,TRAF2
18,NFKB1
19,PTPN11
33,C3
34,C5
35,CFP
43,TLR3
44,TLR9
45,TLR2
46,TICAM1
47,MYD88
50,IRF3
54,NFKBIA
60,IFNA1,IFNA13
61,IL12A
62,TNF
63,IL1B
64,HGF,IL6
65,CCL2
66,CCL5
74,DDX58
75,MAVS
76,IFIH1
89,EIF2AK1
90,EIF2A,EIF2S1
92,PPP1CA
117,AVP,IFNAR1
118,IFNGR1
119,IFNA1,IFNA13
120,JAK1
121,STAT1
122,IRF9
123,STAT1
124,JAK1
130,IFNG
148,SRPK1
149,SRSF8
158,SOCS3
164,CD74
165,HLA-DMA
171,FAS
172,TNFRSF1A
173,FASLG
174,FADD
175,CASP8
177,TNF
187,CHUK
191,BIRC2
192,BIRC2
193,NFKB1
194,RELA
195,CCL2
196,NFKB1
197,NFKBIA
201,CHUK
206,IRF7
209,CAP1,TRAF3
214,TMEM173
215,TBK1
255,HLA-A
265,B2M
270,TRADD
275,RHEB
276,MTOR
277,EIF4EBP1
290,BAD
311,SRC
312,SYK
313,CARD9
314,IRF3
324,IFNB1
328,ZC3HAV1
329,BST2
330,EIF2AK1
331,OAS1
332,IFNB1
335,BAX
336,BAK1
337,CYCS
338,CASP3
343,CASP9
344,BID
347,BCL2
348,BCL2L1
355,NXF1
363,CHUK
375,APAF1
